budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,release_year,return,cast,director_name
0,"['Action', 'Comedy', 'Romance']",26180,3.714997,1997-08-29,0.0,Excess Baggage,5.6,56.0,1997.0,0.0,"['Alicia Silverstone', 'Benicio del Toro', 'Christopher Walken', 'Jack Thompson', 'Harry Connick Jr.', 'Stacy Grant', 'Nicholas Turturro', 'Michael Bowen', 'Robert Wisden', 'Leland Orser', 'Sally Kirkland', 'Hiro Kanagawa', 'Brendan Beiser', 'Demetri Goritsas', 'Jorge Vargas', 'Danielle Saklofsky', 'Callum Keith Rennie', 'Carrie Cain-Sparks', 'Nicole Parker', 'Bill Croft']",Marco Brambilla
0,"['Adventure', 'Fantasy', 'Action', 'Science Fiction']",17832,3.324195,1997-08-29,0.0,Kull the Conqueror,5.2,39.0,1997.0,0.0,"['Kevin Sorbo', 'Tia Carrere', 'Thomas Ian Griffith', 'Litefoot', 'Roy Brocksmith', 'Harvey Fierstein', 'Karina Lombard', 'Edward Tudor-Pole', 'Douglas Henshall', 'Joe Shaw', 'Sven-Ole Thorsen', ""Terry O'Neill"", 'Pat Roach', 'John Hallam', 'Peter Petruna']",John Nicolella
85000000,"['Action', 'Thriller']",9772,12.173291,1997-07-25,315156409.0,Air Force One,6.2,859.0,1997.0,3.70772245882353,"['Harrison Ford', 'Gary Oldman', 'Glenn Close', 'Wendy Crewson', 'William H. Macy', 'Jürgen Prochnow', 'Oleg Taktarov', 'Liesel Matthews', 'Paul Guilfoyle', 'Xander Berkeley', 'Dean Stockwell', 'Tom Everett', 'Donna Bullock', 'Michael Ray Miller', 'Carl Weintraub', 'Elester Latham', 'Elya Baskin', 'Levan Uchaneishvili', 'David Vadim', 'Andrew Divoff', 'Ilia Volok', 'Chris Howell', 'Spencer Garrett', 'Bill Smitrovich', 'Philip Baker Hall', 'Willard E. Pugh', 'Michael Monks', 'Fenton Lawless', 'Dan Shor', 'David Gianopoulos', 'Glenn Morshower', 'Don McManus', 'Brian Libby', 'Diana Bellamy', 'Thom Barry', 'E.E. Bell', 'Boris Lee Krutonog', 'Alex Veadov']",Wolfgang Petersen
20000000,"['Drama', 'Thriller']",6072,6.476493,1997-07-29,5716080.0,One Eight Seven,6.5,141.0,1997.0,0.285804,"['Samuel L. Jackson', 'John Heard', 'Kelly Rowan', 'Clifton Collins Jr', 'Tony Plana', 'Karina Arroyave', 'Lobo Sebastian', 'Jack Kehler', 'Jonah Rooney', 'Demetrius Navarro', 'Ebony Monique Solomon', 'Jonny Bogris', 'Dominic Hoffman', 'Martha Velez', 'Method Man', 'Kathryn Leigh Scott', 'Sage Allen', 'Donal Gibson', 'Liza del Mundo', 'Vic Polizos', 'Leonard L. Thomas', 'Antwon Tanner', 'Joanna Sanchez', 'Richard Riehle', 'Esther Scott', 'Harri James', 'Esther Mercado', 'Chase A. Garland', 'Guy Torry', 'Janette Andrade']",Kevin Reynolds
30000000,"['Action', 'Adventure', 'Thriller']",1669,15.91126,1990-03-02,199200000.0,The Hunt for Red October,7.2,971.0,1990.0,6.64,"['Alec Baldwin', 'Sean Connery', 'Scott Glenn', 'Sam Neill', 'James Earl Jones', 'Joss Ackland', 'Richard Jordan', 'Stellan Skarsgård', 'Courtney B. Vance', 'Peter Firth', 'Tim Curry', 'Jeffrey Jones', 'Timothy Carhart', 'Larry Ferguson', 'Fred Dalton Thompson', 'Daniel Davis', 'Ned Vaughn', 'Anthony Peck', 'Ronald Guttman', 'Tomas Arana', 'Sven-Ole Thorsen', 'Rick Ducommun', 'Mark Draxton', 'Tom Fisher', 'Pete Antico', 'Anatoli Davydov', ""Ivan G'Vera"", 'Sven-Ole Thorsen', 'Boris Lee Krutonog', 'Kenton Kovell', 'Gates McFadden', 'Andrew Divoff', 'Philip Ettington']",John McTiernan
2500000,"['Drama', 'Romance']",468,7.289727,1991-10-17,0.0,My Own Private Idaho,7.1,218.0,1991.0,0.0,"['River Phoenix', 'Keanu Reeves', 'James Russo', 'William Richert', 'Rodney Harvey', 'Chiara Caselli', 'Grace Zabriskie', 'Tom Troupe', 'Michael Parker', 'Jessie Thomas', 'Flea', 'Udo Kier', 'Sally Curtice']",Gus Van Sant
0,['Comedy'],32519,0.910655,1997-07-18,0.0,"Kiss Me, Guido",4.4,10.0,1997.0,0.0,"['Nick Scotti', 'Anthony Barrile', 'Anthony DeSando', 'Molly Price', 'Craig Chester', 'Domenick Lombardozzi', 'Jennifer Esposito']",Tony Vitale
0,"['Comedy', 'Drama']",108401,0.725694,1997-07-23,0.0,Star Maps,5.3,3.0,1997.0,0.0,"['Douglas Spain', 'Efrain Figueroa', 'Kandeyce Jorden', 'Martha Velez', 'Lysa Flores', 'Annette Murphy', 'Robin Thomas', 'Vincent Chandler', 'Al Vicente', 'Herbert Siguenza', 'Michael Peña']",Miguel Arteta
35000000,"['Comedy', 'Romance']",10806,9.949805,1997-09-10,0.0,In & Out,6.3,181.0,1997.0,0.0,"['Kevin Kline', 'Joan Cusack', 'Tom Selleck', 'Matt Dillon', 'Debbie Reynolds', 'Wilford Brimley', 'Bob Newhart', 'Gregory Jbara', 'Shalom Harlow', 'Shawn Hatosy', 'Zak Orth', 'Lauren Ambrose', 'Deborah Rush', 'June Squibb', 'Alice Drummond', 'Alexandra Holden', 'Glenn Close', 'Selma Blair', 'Whoopi Goldberg']",Frank Oz
0,"['Action', 'Adventure', 'Drama']",9433,15.174973,1997-09-06,43312294.0,The Edge,6.8,359.0,1997.0,0.0,"['Alec Baldwin', 'Anthony Hopkins', 'Elle Macpherson', 'Harold Perrineau', 'L.Q. Jones', 'Kathleen Wilhoite', 'David Lindstedt', 'Mark Kiely', 'Eli Gabay', 'Larry Musser']",Lee Tamahori
50000000,"['Action', 'Thriller']",6623,8.868114,1997-09-26,0.0,The Peacemaker,5.8,263.0,1997.0,0.0,"['George Clooney', 'Nicole Kidman', 'Marcel Iureș', 'Goran Visnjic', 'Armin Mueller-Stahl', 'Tamara Tunie', 'Aleksandr Baluev', 'Rene Medvešek', 'Gary Werntz', 'Randall Batinkoff', 'Jim Haynie', 'Alexander Strobele', 'Holt McCallany', 'Michael Boatman', 'Joan Copeland', 'Carlos Gómez', 'Slavko Juraga', 'Aleksandr Peskov', 'Dejan Aćimović', 'Harsh Nayyar', 'Matt Adler', 'Aleksandr Yatsko', 'Jared Chandler']",Mimi Leder
35000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",2118,10.989442,1997-09-19,126216940.0,L.A. Confidential,7.7,1340.0,1997.0,3.6061982857142856,"['Kevin Spacey', 'Guy Pearce', 'Danny DeVito', 'James Cromwell', 'Kim Basinger', 'Russell Crowe', 'David Strathairn', 'Ron Rifkin', 'Matt McCoy', 'Paul Guilfoyle', 'Paolo Seganti', 'Elisabeth Granli', 'Sandra Taylor', 'Steve Rankin', 'Graham Beckel', 'Simon Baker', 'Allan Graf', 'Symba', 'Bob Clendenin', 'Lennie Loftin', 'Will Zahrn', 'Amber Smith', 'Darrell Sandeen', 'Michael Warwick', 'Shawnee Free Jones', 'Thomas Rosales, Jr.', 'Norman Howell', 'Brian Lally', 'John Mahon', 'Tomas Arana', 'Michael McCleery', 'Jack Conley', 'Jack Knight', 'Gene Wolande', 'Michael Chieffo', 'Ingo Neuhaus', 'Jim Metzler', 'Jeremiah Birkett', 'Salim Grant', 'Marisol Padilla Sánchez', 'Jeff Sanders', 'Steven Lambert', 'Jordan Marder', 'Gregory White', 'April Breneman', 'Brenda Bakke', 'Rebecca Klingler', 'Irene Roseen', 'Scott Eberlein', 'David St. James', 'Jeff Austin', 'Robert Foster', 'Robert Thompson', 'Don Pulford', 'Jan Citron', 'Scott McKinley', 'George Oliver', 'Jimmy Ortega', 'Gilbert Rosales', 'Nectar Rose', 'Rocco Salata', 'Dell Yount']",Curtis Hanson
70000000,"['Adventure', 'Drama', 'History']",978,11.483493,1997-09-12,131457682.0,Seven Years in Tibet,7.0,644.0,1997.0,1.8779668857142855,"['Brad Pitt', 'Jamyang Jamtsho Wangchuk', 'David Thewlis', 'BD Wong', 'Mako', 'Ingeborga Dapkunaite', 'Lhakpa Tsamchoe', 'Duncan Fraser', 'Danny Denzongpa', 'Victor Wong']",Jean-Jacques Annaud
27000000,"['Drama', 'Mystery', 'Thriller', 'Crime']",9437,12.235391,1997-10-03,60527873.0,Kiss the Girls,6.2,353.0,1997.0,2.2417730740740742,"['Morgan Freeman', 'Ashley Judd', 'Cary Elwes', 'Alex McArthur', 'Tony Goldwyn', 'Jay O. Sanders', 'Bill Nunn', 'Brian Cox', 'Richard T. Jones', 'Roma Maffia', 'Jeremy Piven', 'Gina Ravera', 'William Converse-Roberts', 'Helen Martin', 'Tatyana Ali', 'Mena Suvari', 'Heidi Schanz', 'Rick Warner']",Gary Fleder
0,"['Comedy', 'Drama']",29461,2.647781,1997-09-26,0.0,Soul Food,6.6,19.0,1997.0,0.0,"['Vivica A. Fox', 'Nia Long', 'Michael Beach', 'Mekhi Phifer', 'Brandon Hammond', 'Jeffrey D. Sams', 'Gina Ravera', 'Irma P. Hall', 'Vanessa Williams', 'Marcia Wright', 'Carl Wright', 'Mel Jackson', 'Morgan Méchelle Smith', 'John M. Watson Sr.']","George Tillman, Jr."
0,"['Comedy', 'Crime', 'Drama', 'Romance']",56651,0.07992,1997-09-26,0.0,Kicked in the Head,5.0,1.0,1997.0,0.0,"['Kevin Corrigan', 'Linda Fiorentino', 'Michael Rapaport', 'Lili Taylor', 'James Woods', 'Burt Young', 'Olek Krupa', 'John Ventimiglia', 'Bianca Hunter', 'Gary Perez', 'Lawton Paseka']",Matthew Harrison
5000000,['Horror'],10351,5.215107,1997-09-19,15719109.0,Wishmaster,5.6,114.0,1997.0,3.1438218,"['Andrew Divoff', 'Tammy Lauren', 'Robert Englund', 'Chris Lemmon', 'Wendy Benson-Landes', 'Tony Crane', ""Jenny O'Hara"", 'Kane Hodder', 'Tony Todd', 'Ricco Ross', 'John Byner', 'George Buck Flower', 'Gretchen Palmer', 'Ted Raimi', 'Angus Scrimm', 'Reggie Bannister', 'Joseph Pilato', 'Brian Klugman', 'Ari Barak', 'Jake McKinnon', 'Greg Funk', 'Richard Assad', 'Dan Hicks', 'Cyndi Pass']",Robert Kurtzman
0,['Drama'],66588,0.82942,1997-09-17,0.0,A Thousand Acres,5.7,11.0,1997.0,0.0,"['Michelle Pfeiffer', 'Jessica Lange', 'Jason Robards', 'Jennifer Jason Leigh', 'Colin Firth', 'Keith Carradine', 'Michelle Williams', 'Elisabeth Moss', 'Kevin Anderson', 'Pat Hingle', 'John Carroll Lynch', 'Anne Pitoniak', 'Vyto Ruginis', 'Ray Toler', 'Kenneth Tigar', 'Steve Key', 'Dan Conway', 'Stan Cahill', 'Ray Baker', 'Beth Grant', 'Andrea Nittoli', 'Bob Gunton']",Jocelyn Moorhouse
50000000,"['Drama', 'Thriller', 'Mystery']",2649,14.825587,1997-09-12,109423648.0,The Game,7.5,1556.0,1997.0,2.18847296,"['Michael Douglas', 'Sean Penn', 'Deborah Kara Unger', 'James Rebhorn', 'Spike Jonze', 'Anna Katarina', 'Armin Mueller-Stahl', 'Carroll Baker', 'Scott Hunter McGuire', 'Elizabeth Dennehy', 'Daniel Schorr', 'John Aprea', 'Charles Martinet', 'Caroline Barclay', 'Peter Donat', 'Florentine Mocanu', 'Kimberly Russell', 'Gerry Becker', 'Jarion Monroe', 'Joe Frank', 'Harrison Young', 'Tommy Flanagan', 'Kat Kilkenny', 'John Cassini', 'Harris Savides', 'Victor Talmadge', 'Keena Turner', 'Owen Masterson', 'Yuji Okumoto', 'Hideo Kimura', 'Rachel Flanagan', 'Mark Boone Junior', 'Joy Ann Ryan', 'Jack Kehoe', 'Christopher John Fields', 'Linda Manz', 'Duffy Gaver', 'Bob Stephenson', 'John Hammil', 'Rachel Steinberg', 'George Maguire', 'Trish Summerville', 'Jason Kristofer', 'Lily Soh Froehlich', 'Charles Branklyn', 'Michael Massee']",David Fincher
60000000,"['Action', 'Adventure', 'Crime', 'Thriller']",14289,7.83099,1997-09-05,16000000.0,Fire Down Below,5.0,91.0,1997.0,0.2666666666666666,"['Steven Seagal', 'Marg Helgenberger', 'Stephen Lang', 'Brad Hunt', 'Kris Kristofferson', 'Levon Helm', 'Harry Dean Stanton', 'Mark Collie', 'Richard Masur', 'Alex Harvey', 'Ed Bruce', 'Amelia Neighbors', 'Michael Krawic', 'Clay Jeter', 'Yvonne Pollard', 'Newell Alexander', 'Peggy Lynn', 'Patsy Lynn Russell', 'John Diehl', 'Michael Mattison', 'Dennis Letts', 'Melodie Past', 'Petrice Jordan', 'Ellaraino', 'John Prosky', 'Gina Mari', 'Scott L. Schwartz', 'Rick Johnson', 'Andy Stahl', 'Joe Basile', 'Robert Ridgely', 'Lana Antonova', 'Randy Travis', 'Brian Leckner', ""Dan O'Donahue"", 'Ernie Lively', 'Lisa Guerrero', 'David Brisbin', 'Blue Deckert', 'James Mathers', 'Michelle von Flotow', 'Charley J. Epling', 'Ginger Carroll', 'Dan Beene', 'Kimberly Cole', 'Brett Mellon', 'Randall R. Roberts', 'Kennita Collins', 'Benjamin Mays', 'Marty Stuart', 'Julius R. Nasso', 'Aaron Chadwick', 'Michael Crosby', 'Jan Eddy', 'Travis Tritt', 'Leandra Arrowood', 'John P. Gulino', 'Nicholas Julius', 'Bruce Benson', 'Ben Greer', 'William H. Greer', 'Julie Dawn Mullins', 'Lonnie Duran Tackett', 'Mackie Richerson', 'Brett Baker', 'Jack Christopher', 'David Efron', 'Sean T. James', 'Seth Adam Jones', 'Sidney S. Liufau', 'Neal McDonough', 'Mark Jeffrey Miller', 'Hari Oziol', 'Manny Perry', 'Larry Reynosa', 'Mary Ann Schmidt', 'Maridean Mansfield Shepard']",Félix Enríquez Alcalá
19000000,['Thriller'],10155,7.923639,1997-10-03,6682098.0,U Turn,6.5,185.0,1997.0,0.3516893684210526,"['Sean Penn', 'Nick Nolte', 'Jennifer Lopez', 'Joaquin Phoenix', 'Claire Danes', 'Powers Boothe', 'Billy Bob Thornton', 'Jon Voight', 'Abraham Benrubi', 'Richard Rutowski', 'Aida Linares', 'Sean Stone', 'Ilia Volok', 'Brent Briscoe', 'Bo Hopkins', 'Julie Hagerty', 'Annie Tien', 'Sheri Foster', 'Laurie Metcalf', 'Liv Tyler', 'Jeff Flach', 'Valeriy Nikolaev']",Oliver Stone
0,"['Drama', 'Romance']",75250,0.53204,1997-10-03,10082.0,The Locusts,3.8,3.0,1997.0,0.0,"['Kate Capshaw', 'Jeremy Davies', 'Ashley Judd', 'Daniel Meyer', 'Jessica Capshaw', 'Jessica Robertson', 'Jimmy Ray Pickens', 'Jerry Haynes', 'Jason Davis', 'Paul Rudd', 'Vince Vaughn']",John Patrick Kelley
0,"['Comedy', 'Romance']",20457,3.742915,1997-10-03,0.0,The Matchmaker,6.1,18.0,1997.0,0.0,"['Janeane Garofalo', ""David O'Hara"", 'Denis Leary', ""Milo O'Shea"", 'Jay O. Sanders']",Mark Joffe
0,"['Thriller', 'Action', 'Crime']",18355,4.233187,1997-09-28,0.0,The Assignment,6.6,41.0,1997.0,0.0,"['Aidan Quinn', 'Donald Sutherland', 'Ben Kingsley', 'Claudia Ferri', 'Céline Bonnier', 'Vlasta Vrána', 'Liliana Komorowska', 'Von Flores', 'Mitchell David Rothpan', 'Gregory Hlady', 'Gabriel Marian Oseciuc', 'Frédéric Desager', 'Kliment Denchev', 'Yonathan Gordon', 'Al Waxman']",Christian Duguay
0,"['Comedy', 'Romance']",33657,2.507368,1997-08-27,0.0,A Smile Like Yours,3.2,6.0,1997.0,0.0,"['Greg Kinnear', 'Lauren Holly', 'Joan Cusack', 'Jay Thomas', 'Jill Hennessy', 'Christopher McDonald', 'Donald Moffat', 'France Nuyen', 'Marianne Muellerleile', 'Sheridan Samples', 'Barbara Larsen', 'Tony Abou-Ganim', 'Nick Scoggin', 'Nicholas Bearde', 'June Carryl', 'Latrice Sellers', 'Lynda Marie Sellers', 'Paul Ghiringhelli', 'Richard Thorn', 'T. Michael Sutton', 'Ben Stein', 'Meggan Kimberley', 'Nancy Carlin', 'Tony Amatullo', 'Brad Rivers', 'Terri Orth-Pallavicini', 'Michael Santo', 'James Cranna', 'Marle Gaines', 'Charlie Holliday', 'Helen Swee', 'Joy Michiel', 'Jim Burk', ""Robert 'Bobby Z' Zajonc"", 'Trenton Brisco', 'Monique Carmona', 'Jane Scatena', 'Angel Sessions', 'Flynn Beck', 'Kristy Connelly', 'Karen Lenore Dawson', 'Bob Grochau', 'Kristy King', 'Scott Allen Logan', 'Shirley MacLaine', 'Scott Allen Logan', 'Tod Purvis', 'Marciano Ricky', 'Peggy Sandow']",Keith Samples
0,['Drama'],55306,1.138972,1997-06-13,0.0,Ulee's Gold,6.5,19.0,1997.0,0.0,"['Peter Fonda', 'Patricia Richardson', 'Christine Dunford', 'Tom Wood', 'Jessica Biel', 'Vanessa Zima', 'Steven Flynn', 'Dewey Weber', 'J. Kenneth Campbell', 'Traber Burns', 'Ryan Marshall', 'Chad Fish']",Victor Nunez
18000000,['Drama'],68924,7.146352,1997-09-27,8038061.0,The Ice Storm,6.9,181.0,1997.0,0.4465589444444444,"['Kevin Kline', 'Joan Allen', 'Sigourney Weaver', 'Henry Czerny', 'Tobey Maguire', 'Christina Ricci', 'Elijah Wood', 'Adam Hann-Byrd', 'David Krumholtz', 'Jamey Sheridan', 'Kate Burton', 'William Cain', 'Michael Cumpsty', 'Maia Danziger', 'Katie Holmes', 'Colleen Camp']",Ang Lee
0,['Thriller'],36434,0.854723,1997-04-01,0.0,Stag,5.8,6.0,1997.0,0.0,"['Mario Van Peebles', 'Jerry Stiller', 'Kevin Dillon', 'William McNamara']",Gavin Wilding
250000,"['Comedy', 'Drama', 'Romance']",2255,12.311564,1997-04-04,12021272.0,Chasing Amy,6.7,441.0,1997.0,48.085088,"['Ben Affleck', 'Joey Lauren Adams', 'Jason Lee', 'Dwight Ewell', 'Jason Mewes', 'Kevin Smith', 'Ethan Suplee', 'Scott Mosier', 'Casey Affleck', 'Matt Damon', ""Brian O'Halloran"", 'Carmen Llywelyn', 'Guinevere Turner', 'Joe Quesada', 'Illeana Douglas', 'Welker White']",Kevin Smith
0,"['Comedy', 'Romance']",28353,0.883889,1997-08-06,13960203.0,Def Jam's How to Be a Player,5.4,9.0,1997.0,0.0,"['Bill Bellamy', 'Lark Voorhies', 'Bernie Mac', 'Elise Neal']",Lionel C. Martin
3500000,['Comedy'],9427,8.333322,1997-08-13,257850122.0,The Full Monty,6.9,372.0,1997.0,73.67146342857143,"['Robert Carlyle', 'Mark Addy', 'William Snape', 'Steve Huison', 'Tom Wilkinson', 'Paul Barber', 'Hugo Speer', 'Lesley Sharp', 'Emily Woof', 'Deirdre Costello', 'Paul Butterworth', 'Dave Hill', 'Bruce Jones', 'Andrew Livingston', 'Vinny Dhillon', 'Kate Layden', 'Joanna Swain', 'Kate Rutter', 'June Broughton', 'Glenn Cunningham', 'Chris Brailsford', 'Steve Garti', 'Malcolm Pitt', 'Dennis Blanch', 'Daryl Fishwick', 'David Lonsdale', 'Muriel Hunt', 'Fiona Watts', 'Theresa Maduemezia', 'Fiona Nelson']",Peter Cattaneo
0,"['Comedy', 'Drama']",172545,0.873828,1996-11-08,0.0,Alive and Kicking,0.0,1.0,1996.0,0.0,"['Jason Flemyng', 'Antony Sher', 'Dorothy Tutin', 'Anthony Higgins', 'Bill Nighy', 'Diane Parish', 'Philip Voss', 'Aiden Waters', 'Natalie Roles', 'Freddy Douglas', 'Kenneth Olumuyiwa Tharp', 'Michael Keegan-Dolan', 'Linda Bassett', 'Allan Corduner', 'Richard Hope', 'Sakuntala Ramanee']",Nancy Meckler
0,"['Drama', 'History', 'Romance']",17589,3.883913,1997-07-18,0.0,Mrs Brown,6.6,45.0,1997.0,0.0,"['Judi Dench', 'Billy Connolly', 'Geoffrey Palmer', 'Antony Sher', 'Gerard Butler', 'Richard Pasco', 'David Westhead', 'Georgie Glen', 'Sara Stewart', 'Finty Williams', 'Oliver Ford Davies', 'Delia Lindsay']",John Madden
17000000,"['Horror', 'Thriller', 'Mystery']",3597,7.417157,1997-10-17,125586134.0,I Know What You Did Last Summer,5.6,698.0,1997.0,7.387419647058824,"['Jennifer Love Hewitt', 'Sarah Michelle Gellar', 'Ryan Phillippe', 'Freddie Prinze Jr.', 'Bridgette Wilson', 'Johnny Galecki', 'Muse Watson', 'Anne Heche', 'Stuart Greer', 'Dan Albright', ""Rasool J'Han""]",Jim Gillespie
57000000,"['Drama', 'Horror', 'Mystery', 'Thriller']",1813,10.920124,1997-10-17,152944660.0,The Devil's Advocate,7.2,1414.0,1997.0,2.683239649122807,"['Keanu Reeves', 'Al Pacino', 'Charlize Theron', 'Jeffrey Jones', 'Judith Ivey', 'Connie Nielsen', 'Craig T. Nelson', 'Tamara Tunie', 'Ruben Santiago-Hudson', 'Debra Monk', 'Vyto Ruginis', 'Laura Harrington', 'Pamela Gray', 'George Wyner', 'Chris Bauer', 'Connie Embesi', 'Jonathan Cavallary', 'Heather Matarazzo', 'Murphy Guyer', 'Leo Burmester', 'Bill Moor', 'Neal Jones', 'Eddie Aldridge', 'Mark Deakins', 'Rony Clanton', 'George O. Gore II', 'Alan Manson', 'Brian Poteat', 'Daniel Oreskes', 'Kim Chan', 'Caprice Benedetti', 'Don King', 'Ray Garvey', 'Rocco Musacchia', 'Susan Kellermann', 'James Saito', 'Harsh Nayyar', 'Mohammed Ghaffari', 'Nicki Cochrane', 'Fenja Klaus', 'Gino Lucci', 'Novella Nelson', 'Vincent Laresca', 'Benny Nieves', 'Franci Leary', 'Monica Keena', 'Gloria Lynne Henry']",Taylor Hackford
16000000,"['Comedy', 'Family', 'Science Fiction']",36797,5.345663,1997-10-10,0.0,RocketMan,5.4,36.0,1997.0,0.0,"['Harland Williams', 'Jessica Lundy', 'William Sadler', 'Beau Bridges', 'Jeffrey DeMunn', 'James Pickens Jr.', 'Peter Onorati', 'Don Lake', 'Shelley Duvall', 'Gailard Sartain', 'Bill Jenkins', 'Ken Farmer', 'Blake Boyd', 'Paxton Whitehead', 'Sean Tweedley', 'Cindy Hogan', 'Lidia Porto', 'Richard Dillard', 'Gil Glasgow']",Stuart Gillard
12000000,"['Drama', 'Action', 'Thriller', 'Crime']",12628,9.657642,1997-10-17,4000000.0,Playing God,5.6,26.0,1997.0,0.3333333333333333,"['David Duchovny', 'Timothy Hutton', 'Angelina Jolie', 'Michael Massee', 'Stacey Travis', 'Bob Jennings', 'Peter Stormare', 'John Hawkes', 'Tracey Walter', 'Andrew Tiernan', 'Gary Dourdan', 'Will Stewart', 'Philip Moon', 'Pavel Lychnikoff', 'Sandra Kinder', 'Keone Young']",Andy Wilson
1500000,"['Comedy', 'Drama']",33344,3.974374,1997-10-10,626057.0,The House of Yes,6.3,30.0,1997.0,0.4173713333333333,"['Parker Posey', 'Josh Hamilton', 'Tori Spelling', 'Freddie Prinze Jr.', 'Geneviève Bujold', 'Rachael Leigh Cook', 'David Lovering']",Mark Waters
0,['Documentary'],25099,2.117703,1997-10-03,832735.0,"Fast, Cheap & Out of Control",8.3,8.0,1997.0,0.0,"['Dave Hoover', 'George Mendonça', 'Raymond A. Mendez', 'Rodney Brooks']",Errol Morris
0,"['Drama', 'Romance']",45019,1.301573,1997-10-10,1.0,Washington Square,7.4,5.0,1997.0,0.0,"['Jennifer Jason Leigh', 'Albert Finney', 'Maggie Smith', 'Ben Chaplin', 'Judith Ivey', 'Jennifer Garner', 'Robert Stanton', 'Nancy Daly', 'Arthur Laupus']",Agnieszka Holland
0,"['Music', 'Drama']",63437,1.886677,1997-08-02,0.0,Telling Lies In America,6.3,6.0,1997.0,0.0,"['Kevin Bacon', 'Brad Renfro', 'Maximilian Schell', 'Calista Flockhart', 'Paul Dooley', 'Jonathan Rhys Meyers', 'Luke Wilson']",Guy Ferland
0,"['Documentary', 'Music']",62422,0.405805,1997-10-08,0.0,Year of the Horse,3.8,3.0,1997.0,0.0,"['Neil Young', 'Frank Sampedo', 'Billy Talbot', 'Ralph Molina']",Jim Jarmusch
36000000,"['Thriller', 'Science Fiction', 'Mystery', 'Romance']",782,12.89312,1997-09-07,12532777.0,Gattaca,7.5,1846.0,1997.0,0.3481326944444444,"['Ethan Hawke', 'Jude Law', 'Gore Vidal', 'Uma Thurman', 'Alan Arkin', 'Xander Berkeley', 'Jayne Brook', 'William Lee Scott', 'Loren Dean', 'Ernest Borgnine', 'Tony Shalhoub', 'Una Damon']",Andrew Niccol
0,"['Fantasy', 'Drama', 'Mystery', 'Family']",29911,3.553746,1997-01-01,14000000.0,FairyTale: A True Story,6.2,25.0,1997.0,0.0,"['Mel Gibson', 'Harvey Keitel', ""Peter O'Toole"", 'Bill Nighy', 'Joseph May', 'Peter Mullan', 'Anna Chancellor', 'Lara Morgan', 'Adam Franks', 'Guy Witcher']",Charles Sturridge
0,"['Horror', 'Science Fiction', 'Thriller']",9827,10.754614,1998-01-23,5624282.0,Phantoms,5.2,110.0,1998.0,0.0,"['Ben Affleck', ""Peter O'Toole"", 'Rose McGowan', 'Joanna Going', 'Liev Schreiber', 'Nicky Katt', 'Clifton Powell', 'Rick Otto', 'Valerie Chow', 'Adam Nelson', 'John Hammil', 'John Scott Clough', 'Michael DeLorenzo', 'William Hahn', 'Robert Himber', 'Bo Hopkins', 'Robert Knepper', 'Paul Schmidt', 'Dean Hallo', 'Clive Rosengren', 'Edmund Wyson', 'Lucas Elliot Eberl', 'Linnea Quigley', 'Judith Drake', 'Yvette Nipar']",Joe Chappelle
0,"['Drama', 'Romance']",1959,9.688237,1998-01-23,0.0,Swept from the Sea,6.5,12.0,1998.0,0.0,"['Rachel Weisz', 'Vincent Pérez', 'Ian McKellen', 'Kathy Bates', 'Joss Ackland', 'Zoë Wanamaker', 'Tony Haygarth', 'Fiona Victory', 'Roger Ashton-Griffiths', 'William Scott-Masson', 'Eve Matheson', 'Dave Hill', 'Tom Bell']",Beeban Kidron
0,['Documentary'],251481,0.002635,1997-10-17,0.0,Wonderland,0.0,0.0,1997.0,0.0,['Bill Griffith'],John O'Hagan
12000000,"['Fantasy', 'Drama', 'Comedy', 'Thriller', 'Science Fiction', 'Romance']",8067,15.996171,1997-10-24,0.0,A Life Less Ordinary,6.2,130.0,1997.0,0.0,"['Ewan McGregor', 'Cameron Diaz', 'Holly Hunter', 'Delroy Lindo', 'Dan Hedaya', 'Stanley Tucci', 'Ian McNeice', 'Tony Shalhoub', 'Christopher Gorham', 'Ian Holm', 'Maury Chaykin', 'Anne Cullimore Decker', 'K. K. Dodds', 'Timothy Olyphant', 'Dane Stevens']",Danny Boyle
0,"['Romance', 'Crime', 'Drama']",125052,0.629699,1997-01-21,0.0,Hurricane Streets,4.8,4.0,1997.0,0.0,"['Brendan Sexton III', 'Antoine McLean', 'Mtume Gant', 'Carlo Alban', 'David Roland Frank']",Morgan J. Freeman
0,['Drama'],45153,1.461772,1997-09-07,0.0,Eve's Bayou,6.3,29.0,1997.0,0.0,"['Jurnee Smollett', 'Meagan Good', 'Lynn Whitfield', 'Samuel L. Jackson', 'Debbi Morgan', 'Diahann Carroll', 'Lisa Nicole Carson', 'Roger Guenveur Smith', 'Victoria Rowell', 'Jake Smollett', 'Ethel Ayler', 'Vondie Curtis-Hall', 'Branford Marsalis', 'Carol Sutton', 'Tamara Tunie', 'Marcus Lyle Brown', 'Leonard L. Thomas', 'Afonda Colbert', 'Lola Dalferes', 'Alverta Perkins Dunigan', 'Ron Flagge', 'Oneal A. Isaac', 'Julian Dalcour', 'Allen Toussaint', 'Billie Neal']",Kasi Lemmons
